label,text,token
0, can't wait to play the  bfhardline beta with you xd  epic,"['wait', 'play', 'bfhardline', 'beta', 'xd', 'epic']"
1,"contemplating responding to  tweet saying ""what remains of their pride"" but not sure how well that will go down ","['contemplating', 'responding', 'tweet', 'saying', 'remains', 'pride', 'sure', 'well', 'go']"
1,having to be up in four hours sounds great ,"['four', 'hour', 'sound', 'great']"
1,oh and now the district line has major signal failures and delays fantastic!!! ,"['oh', 'district', 'line', 'major', 'signal', 'failure', 'delay', 'fantastic']"
1,   sure that will end well ,"['sure', 'end', 'well']"
0,"country music   photo editing, my type of morning  black_sun_with_rays   multiple_musical_notes ","['country', 'music', 'photo', 'editing', 'type', 'morning', 'black_sun_with_rays', 'multiple_musical_notes']"
1,lol   micromax is promising that service?  ,"['lol', 'micromax', 'promising', 'service']"
0,its so hard to choose between the pleasure and the pain   girl  december  love  dream   strong ,"['hard', 'choose', 'pleasure', 'pain', 'girl', 'december', 'love', 'dream', 'strong']"
1, adrian was raised that way and he made it to the nfl  maybe he thought that would motivate his kid to get there too? ,"['adrian', 'raised', 'way', 'made', 'nfl', 'maybe', 'thought', 'would', 'motivate', 'kid', 'get']"
1,"she heard him cry and his little fingers   toes were counted and mary exclaimed ""he's perfect!""  oh mary, you so cray cray  ","['heard', 'cry', 'little', 'finger', 'toe', 'counted', 'mary', 'exclaimed', 'perfect', 'oh', 'mary', 'cray', 'cray']"
1,my secret name is lizard squad  i like to ruin people's fun time  follow and rt to a billion and you'll have fun   psn   giveitup,"['secret', 'name', 'lizard', 'squad', 'like', 'ruin', 'people', 'fun', 'time', 'follow', 'rt', 'billion', 'fun', 'psn', 'giveitup']"
1,sexist article in the daily fail about men wasting money on cycling   accompanied by recommendation for a handbag costing  999  ,"['sexist', 'article', 'daily', 'fail', 'men', 'wasting', 'money', 'cycling', 'accompanied', 'recommendation', 'handbag', 'costing', '999']"
0, you tweet about having a flip phone? now that's the definition of ,"['tweet', 'flip', 'phone', 'definition']"
1, yea we was we too only a couple schools played black   not its a black dominate game ,"['yea', 'couple', 'school', 'played', 'black', 'black', 'dominate', 'game']"
0,don't forget to join  for  steak night tonight starting at 4pm!  nyc  food  foodie,"['forget', 'join', 'steak', 'night', 'tonight', 'starting', '4pm', 'nyc', 'food', 'foodie']"
0,  i don't think i've ever seen love actually all the way through  i tried once last year  i don't remember it ,"['think', 'ever', 'seen', 'love', 'actually', 'way', 'tried', 'last', 'year', 'remember']"
0,"   my,nephew stopped a lot  his long hair  looks like a drug dealer  never smoked anything pills?not an aspirin ","['nephew', 'stopped', 'lot', 'long', 'hair', 'look', 'like', 'drug', 'dealer', 'never', 'smoked', 'anything', 'pill', 'aspirin']"
0, qz8501 asks permission to  takeoff   towercontrol of  surubaya  yeah  y can go   away ,"['qz8501', 'asks', 'permission', 'takeoff', 'towercontrol', 'surubaya', 'yeah', 'go', 'away']"
0,   answer 2  more than 150 artists   winsunburnpasses,"['answer', '2', '150', 'artist', 'winsunburnpasses']"
1,"  not playing out in the provinces like, oh, mississippi  ","['playing', 'province', 'like', 'oh', 'mississippi']"
0,church sign of the day  how would you feel if we celebrated your birthday without you?  speak no evil_monkey   stoleem  thereasonfortheseason,"['church', 'sign', 'day', 'would', 'feel', 'celebrated', 'birthday', 'without', 'speak', 'evil_monkey', 'stoleem', 'thereasonfortheseason']"
1,  it has the word man in it!! just as sexist as saying mail man instead of mail carrier    michiganman,"['word', 'man', 'sexist', 'saying', 'mail', 'man', 'instead', 'mail', 'carrier', 'michiganman']"
1,did you know ? if you are reading this right now you are not blind   lol  ,"['know', 'reading', 'right', 'blind', 'lol']"
0,  yeah   we wont talk about how the bodies of the 2 cops killed in bk were ambulanced immediately  elitism at its finest ,"['yeah', 'wont', 'talk', 'body', '2', 'cop', 'killed', 'bk', 'ambulanced', 'immediately', 'elitism', 'finest']"
1,love this weather ,"['love', 'weather']"
0, psssst  you spelt 'thing'  wrong   ,"['psssst', 'spelt', 'thing', 'wrong']"
0, what day is the sabbath?  follow  jesus  christ  fbc  fbcjax ,"['day', 'sabbath', 'follow', 'jesus', 'christ', 'fbc', 'fbcjax']"
0, tough day in sun  kitsch funny at costa teguise lanzarote ,"['tough', 'day', 'sun', 'kitsch', 'funny', 'costa', 'teguise', 'lanzarote']"
0, if  exclude bf3 maps from the poll    i am going to riot!! i really want seine crossing back  loudly_crying_face   loudly_crying_face  i would pay for it!!,"['exclude', 'bf3', 'map', 'poll', 'going', 'riot', 'really', 'want', 'seine', 'crossing', 'back', 'loudly_crying_face', 'loudly_crying_face', 'would', 'pay']"
1,i love 14 hour shifts   weary_face  weary_face  weary_face ,"['love', '14', 'hour', 'shift', 'weary_face', 'weary_face', 'weary_face']"
1,"the whole  misogyny thing is hanging in there with women from the right   a cat fight now ?, imagine pulling that on the left  pmlive","['whole', 'misogyny', 'thing', 'hanging', 'woman', 'right', 'cat', 'fight', 'imagine', 'pulling', 'left', 'pmlive']"
1,"yea, yea that's logical  ","['yea', 'yea', 'logical']"
0,over on cbs at noon is  balvsmia  fox has  seavsphi after the  saints   nfl,"['cbs', 'noon', 'balvsmia', 'fox', 'seavsphi', 'saint', 'nfl']"
1,so aaron sorkin goes on   to talk about not liking the media talking about sony hack? using media to bitch about media? ,"['aaron', 'sorkin', 'go', 'talk', 'liking', 'medium', 'talking', 'sony', 'hack', 'using', 'medium', 'bitch', 'medium']"
0,you have no argument because you're insane      ,"['argument', 'insane']"
1," fergusonriottips remember, the only way ppl listen is if you burn down their stores   ferguson  vitoandvito  waarmedia  tcot  ycot","['fergusonriottips', 'remember', 'way', 'ppl', 'listen', 'burn', 'store', 'ferguson', 'vitoandvito', 'waarmedia', 'tcot', 'ycot']"
0,my fingers smell like lavashak  ),"['finger', 'smell', 'like', 'lavashak']"
0, notcies  eu juncker receives birthday surprise  one million signatures opposing ttip and ceta ,"['notcies', 'eu', 'juncker', 'receives', 'birthday', 'surprise', 'one', 'million', 'signature', 'opposing', 'ttip', 'ceta']"
0," forever  young, forever   out, forever in  our  hearts    rip  phillipjoelhughes   ","['forever', 'young', 'forever', 'forever', 'heart', 'rip', 'phillipjoelhughes']"
1,last day in naples with my emma girl!  palm_tree  black_sun_with_rays  soeasytotakeapicwithatoddler   19wksandcounting    ,"['last', 'day', 'naples', 'emma', 'girl', 'palm_tree', 'black_sun_with_rays', 'soeasytotakeapicwithatoddler', '19wksandcounting']"
1,say no more      bigclub  ,"['say', 'bigclub']"
0, anytime! cash is acceptable every where  and can be used toward whatever they want need ,"['anytime', 'cash', 'acceptable', 'every', 'used', 'toward', 'whatever', 'want', 'need']"
1," nah, it's better we all act like the north korean govt and police people's private thoughts  ","['nah', 'better', 'act', 'like', 'north', 'korean', 'govt', 'police', 'people', 'private', 'thought']"
0, my 7 year old got it for me! i think macy's ,"['7', 'year', 'old', 'got', 'think', 'macy']"
1,blowing your nose so hard your ears pop is the greatest way to start a wednesday  ,"['blowing', 'nose', 'hard', 'ear', 'pop', 'greatest', 'way', 'start', 'wednesday']"
1,"today's court proceedings, allowing prisoners access to books in england   wales, surely confirms it's time to limit judicial review  ","['today', 'court', 'proceeding', 'allowing', 'prisoner', 'access', 'book', 'england', 'wale', 'surely', 'confirms', 'time', 'limit', 'judicial', 'review']"
1,yay i love being awake at 5 in the morning  grinning_face  pistol  ,"['yay', 'love', 'awake', '5', 'morning', 'grinning_face', 'pistol']"
0,off to a slow start this morning    weary_face ,"['slow', 'start', 'morning', 'weary_face']"
1," getting power from wind is so outdated and unsightly, we should be siphoning it directly from the sun by now  ","['getting', 'power', 'wind', 'outdated', 'unsightly', 'siphoning', 'directly', 'sun']"
1,really looked forward to waking up this early for finals       ,"['really', 'looked', 'forward', 'waking', 'early', 'final']"
1,oh how i love listening to fox news in the background while opening presents  ,"['oh', 'love', 'listening', 'fox', 'news', 'background', 'opening', 'present']"
1,those bad anonymous and occupy people did it all because they support white supremacy ,"['bad', 'anonymous', 'occupy', 'people', 'support', 'white', 'supremacy']"
1,  well that's a completely well reasoned and thought out argument  you've changed my mind!!!  ferguson ,"['well', 'completely', 'well', 'reasoned', 'thought', 'argument', 'changed', 'mind', 'ferguson']"
0, yeah no i'm still laughing  it's not even that funny and i'm still laughing,"['yeah', 'still', 'laughing', 'even', 'funny', 'still', 'laughing']"
0,  gotta be a joke about tootin a horn somewhere,"['gotta', 'joke', 'tootin', 'horn', 'somewhere']"
0,"gotta go out with him and the third,forth,fifth   wheels    winterthought","['gotta', 'go', 'third', 'forth', 'fifth', 'wheel', 'winterthought']"
1,cc   my last tweet  wayne's world is a great movie  ,"['cc', 'last', 'tweet', 'wayne', 'world', 'great', 'movie']"
0,"  zero place for that  when the karma train finds raiola, i hope it has a full head of steam","['zero', 'place', 'karma', 'train', 'find', 'raiola', 'hope', 'full', 'head', 'steam']"
0,earn cash by posting   tweeting!     get started at   homebasedbusiness  lol,"['earn', 'cash', 'posting', 'tweeting', 'get', 'started', 'homebasedbusiness', 'lol']"
1,oracle on windows 2000  this should be fun! ,"['oracle', 'window', '2000', 'fun']"
1,last day of classes  trill except finals whoop ,"['last', 'day', 'class', 'trill', 'except', 'final', 'whoop']"
0,you blame him for everything else       ,"['blame', 'everything', 'else']"
1,"with dropping oil prices, thank goodness  pmharper has worked so hard trying to tie our economy to the oil   gas sector    cdnpoli","['dropping', 'oil', 'price', 'thank', 'goodness', 'pmharper', 'worked', 'hard', 'trying', 'tie', 'economy', 'oil', 'gas', 'sector', 'cdnpoli']"
0,"when singing along to songs in korean and there is a part in english, i sing it with a korean accent  why ","['singing', 'along', 'song', 'korean', 'part', 'english', 'sing', 'korean', 'accent']"
0,save your work folks  i'm offically cntrl alt deleting this week ,"['save', 'work', 'folk', 'offically', 'cntrl', 'alt', 'deleting', 'week']"
1,i'm glad andy can tweet all day but not text me back    loved ,"['glad', 'andy', 'tweet', 'day', 'text', 'back', 'loved']"
1,"  when some masseuses offer ""soothing"" massages the way reviewers offer stinging criticisms   masseuse  reviewer  massage  criticism","['masseuse', 'offer', 'soothing', 'massage', 'way', 'reviewer', 'offer', 'stinging', 'criticism', 'masseuse', 'reviewer', 'massage', 'criticism']"
0, shows you that apc is a free and fair party run by intellectuals and this is what we call democracy dictatorship ,"['show', 'apc', 'free', 'fair', 'party', 'run', 'intellectual', 'call', 'democracy', 'dictatorship']"
0,   how dare you accuse me of being a boomer ,"['dare', 'accuse', 'boomer']"
0,hungry and hungover   a   good  day,"['hungry', 'hungover', 'good', 'day']"
0,oi na how am i functioning right now  sleepdeprived,"['oi', 'na', 'functioning', 'right', 'sleepdeprived']"
0, i literally do not know,"['literally', 'know']"
1,  what does pti do apart from whining?   youthiacrasy,"['pti', 'apart', 'whining', 'youthiacrasy']"
1,true  ,['true']
1,   tells someone to spell correctly while completely fucking up his tweet ,"['tell', 'someone', 'spell', 'correctly', 'completely', 'fucking', 'tweet']"
1,my solo costume so far is charcoal grey bottoms     making some real progress  ,"['solo', 'costume', 'far', 'charcoal', 'grey', 'bottom', 'making', 'real', 'progress']"
1,pay ghost soldiers in iraq   cut pay of us  military    keepyourpromise    ,"['pay', 'ghost', 'soldier', 'iraq', 'cut', 'pay', 'u', 'military', 'keepyourpromise']"
1,   but then it started itself and made the windows noise  so starts this exciting day of mine   ! ,"['started', 'made', 'window', 'noise', 'start', 'exciting', 'day', 'mine']"
0, me and you are the only ones that love it  smiling_face_with_open_mouth_and_tightly closed_eyes  father_christmas  party_popper  multiple_musical_notes ,"['one', 'love', 'smiling_face_with_open_mouth_and_tightly', 'closed_eyes', 'father_christmas', 'party_popper', 'multiple_musical_notes']"
0,in need of a rose winee wine_glass  wine_glass ,"['need', 'rose', 'winee', 'wine_glass', 'wine_glass']"
1,yesterday  peshawarattack was a top tag and today the only thing twitter nation seems to be concerned about is  ptikeptpakfirst ,"['yesterday', 'peshawarattack', 'top', 'tag', 'today', 'thing', 'twitter', 'nation', 'seems', 'concerned', 'ptikeptpakfirst']"
0,"my whole life is just ""oh ok"" ","['whole', 'life', 'oh', 'ok']"
0,leg snapped alike a twig and after i completed my front flip i screamed like a hungry newborn baby,"['leg', 'snapped', 'alike', 'twig', 'completed', 'front', 'flip', 'screamed', 'like', 'hungry', 'newborn', 'baby']"
0, succes  it  is   about  what  we  see  if  we just  keep  hope  and  never  give  up  success  is    ,"['succes', 'see', 'keep', 'hope', 'never', 'give', 'success']"
1,i can already tell today is going to be a wonderful day ,"['already', 'tell', 'today', 'going', 'wonderful', 'day']"
1,  junior got a rim shot for a 'rim job' joke  ,"['junior', 'got', 'rim', 'shot', 'rim', 'job', 'joke']"
0,found out the reason that weekend closer makes my life miserable is because i'm atheist   hypocrite  atheistproblems  serverproblems,"['found', 'reason', 'weekend', 'closer', 'make', 'life', 'miserable', 'atheist', 'hypocrite', 'atheistproblems', 'serverproblems']"
